AnimalID,BirthDate,BirthFarm,DeathDate,DeathFarm,Species
A000000384,01/01/1995,F000000004,01/01/2005,F000000004,CATTLE
A000000385,01/01/1995,F000000004,01/01/2005,F000000004,CATTLE
A000000386,01/01/1995,F000000004,01/01/2005,F000000004,CATTLE
A000000387,01/01/1995,F000000004,01/01/2005,F000000004,CATTLE
A000000388,01/01/1995,F000000004,01/01/2005,F000000004,CATTLE
A000000389,01/01/1995,F000000004,01/01/2005,F000000004,CATTLE
A000000390,01/01/1995,F000000004,01/01/2005,F000000004,CATTLE
A000000391,01/01/1995,F000000004,01/01/2005,F000000004,CATTLE
A000000392,01/01/1995,F000000004,01/01/2005,F000000004,CATTLE
A000000393,01/01/1995,F000000004,01/01/2005,F000000004,CATTLE
A000000394,01/01/1995,F000000004,01/01/2005,F000000004,CATTLE
A000000395,01/01/1995,F000000004,01/01/2005,F000000004,CATTLE
A000000396,01/01/1995,F000000004,01/01/2005,F000000004,CATTLE
A000000397,01/01/1995,F000000004,01/01/2005,F000000004,CATTLE
A000000398,01/01/1995,F000000004,01/01/2005,F000000004,CATTLE
A000000399,01/01/1995,F000000004,01/01/2005,F000000004,CATTLE
A000000400,01/01/1995,F000000004,01/01/2005,F000000004,CATTLE
A000001901,01/01/1995,F000000020,01/01/2005,F000000004,CATTLE
A000001902,01/01/1995,F000000020,01/01/2005,F000000004,CATTLE
A000001903,01/01/1995,F000000020,01/01/2005,F000000004,CATTLE
A000001904,01/01/1995,F000000020,01/01/2005,F000000004,CATTLE
A000001905,01/01/1995,F000000020,01/01/2005,F000000004,CATTLE
A000001906,01/01/1995,F000000020,01/01/2005,F000000004,CATTLE
A000001907,01/01/1995,F000000020,01/01/2005,F000000004,CATTLE
A000001908,01/01/1995,F000000020,01/01/2005,F000000004,CATTLE
A000000701,01/01/1995,F000000008,01/01/2005,F000000004,CATTLE
A000000702,01/01/1995,F000000008,01/01/2005,F000000004,CATTLE
A000000703,01/01/1995,F000000008,01/01/2005,F000000004,CATTLE
A000000704,01/01/1995,F000000008,01/01/2005,F000000004,CATTLE
A000000705,01/01/1995,F000000008,01/01/2005,F000000004,CATTLE
A000000706,01/01/1995,F000000008,01/01/2005,F000000004,CATTLE
A000000707,01/01/1995,F000000008,01/01/2005,F000000004,CATTLE
A000000708,01/01/1995,F000000008,01/01/2005,F000000004,CATTLE
A000000709,01/01/1995,F000000008,01/01/2005,F000000004,CATTLE
A000000710,01/01/1995,F000000008,01/01/2005,F000000004,CATTLE
A000000711,01/01/1995,F000000008,01/01/2005,F000000004,CATTLE
A000000712,01/01/1995,F000000008,01/01/2005,F000000004,CATTLE
A000000201,01/01/1995,F000000003,01/01/2005,F000000004,CATTLE
A000000202,01/01/1995,F000000003,01/01/2005,F000000004,CATTLE
A000000203,01/01/1995,F000000003,01/01/2005,F000000004,CATTLE
A000000204,01/01/1995,F000000003,01/01/2005,F000000004,CATTLE
A000000205,01/01/1995,F000000003,01/01/2005,F000000004,CATTLE
A000000206,01/01/1995,F000000003,01/01/2005,F000000004,CATTLE
A000000207,01/01/1995,F000000003,01/01/2005,F000000004,CATTLE
A000000208,01/01/1995,F000000003,01/01/2005,F000000004,CATTLE
A000000209,01/01/1995,F000000003,01/01/2005,F000000004,CATTLE
A000000210,01/01/1995,F000000003,01/01/2005,F000000004,CATTLE
A000000211,01/01/1995,F000000003,01/01/2005,F000000004,CATTLE
A000000212,01/01/1995,F000000003,01/01/2005,F000000004,CATTLE
A000000213,01/01/1995,F000000003,01/01/2005,F000000004,CATTLE
A000000214,01/01/1995,F000000003,01/01/2005,F000000004,CATTLE
A000000401,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000402,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000403,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000404,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000405,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000406,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000407,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000408,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000409,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000410,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000411,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000412,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000413,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000414,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000415,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000416,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000417,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000418,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000419,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000420,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000421,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000422,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000423,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000424,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000425,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000426,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000427,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000428,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000429,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000430,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000431,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000432,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000433,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000434,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000435,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000436,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000437,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000438,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000439,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000440,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000441,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000442,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000443,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000444,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000445,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000446,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000447,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000448,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000449,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000450,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000451,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000452,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000453,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000454,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000455,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000456,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000457,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000458,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000459,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000460,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000461,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000462,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000463,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000464,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000465,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000466,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000467,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000468,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000469,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000470,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000471,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000472,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000473,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000474,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000475,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000476,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000477,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000478,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000479,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000480,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000481,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000482,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000483,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000484,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000485,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000486,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000487,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000488,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000489,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000490,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000491,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000492,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000493,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000494,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000495,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000496,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000497,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000498,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000499,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000500,01/01/1995,F000000005,01/01/2005,F000000005,CATTLE
A000000801,01/01/1995,F000000009,01/01/2005,F000000005,CATTLE
A000000802,01/01/1995,F000000009,01/01/2005,F000000005,CATTLE
A000000803,01/01/1995,F000000009,01/01/2005,F000000005,CATTLE
A000000804,01/01/1995,F000000009,01/01/2005,F000000005,CATTLE
A000000805,01/01/1995,F000000009,01/01/2005,F000000005,CATTLE
A000000301,01/01/1995,F000000004,01/01/2005,F000000005,CATTLE
A000000302,01/01/1995,F000000004,01/01/2005,F000000005,CATTLE
A000000303,01/01/1995,F000000004,01/01/2005,F000000005,CATTLE
A000000304,01/01/1995,F000000004,01/01/2005,F000000005,CATTLE
A000000305,01/01/1995,F000000004,01/01/2005,F000000005,CATTLE
A000000306,01/01/1995,F000000004,01/01/2005,F000000005,CATTLE
A000000307,01/01/1995,F000000004,01/01/2005,F000000005,CATTLE
A000000308,01/01/1995,F000000004,01/01/2005,F000000005,CATTLE
A000000309,01/01/1995,F000000004,01/01/2005,F000000005,CATTLE
A000000310,01/01/1995,F000000004,01/01/2005,F000000005,CATTLE
A000000311,01/01/1995,F000000004,01/01/2005,F000000005,CATTLE
A000001013,01/01/1995,F000000011,01/01/2005,F000000005,CATTLE
A000001014,01/01/1995,F000000011,01/01/2005,F000000005,CATTLE
A000001015,01/01/1995,F000000011,01/01/2005,F000000005,CATTLE
A000001016,01/01/1995,F000000011,01/01/2005,F000000005,CATTLE
A000001017,01/01/1995,F000000011,01/01/2005,F000000005,CATTLE
A000001018,01/01/1995,F000000011,01/01/2005,F000000005,CATTLE
A000001019,01/01/1995,F000000011,01/01/2005,F000000005,CATTLE
A000001020,01/01/1995,F000000011,01/01/2005,F000000005,CATTLE
A000001021,01/01/1995,F000000011,01/01/2005,F000000005,CATTLE
A000001022,01/01/1995,F000000011,01/01/2005,F000000005,CATTLE
A000001023,01/01/1995,F000000011,01/01/2005,F000000005,CATTLE
A000001501,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001502,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001503,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001504,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001505,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001506,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001507,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001508,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001509,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001510,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001511,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001512,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001513,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001514,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001515,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001516,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001517,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001518,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001519,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001520,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001521,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001522,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001523,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000001524,01/01/1995,F000000016,01/01/2005,F000000005,CATTLE
A000000501,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000502,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000503,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000504,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000505,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000506,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000507,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000508,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000509,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000510,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000511,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000512,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000513,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000514,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000515,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000516,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000517,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000518,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000519,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000520,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000521,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000522,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000523,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000524,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000525,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000526,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000527,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000528,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000529,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000530,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000531,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000532,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000533,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000534,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000535,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000536,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000537,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000538,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000539,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000540,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000541,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000542,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000543,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000544,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000545,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000546,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000547,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000548,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000549,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000550,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000551,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000552,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000553,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000554,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000555,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000556,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000557,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000558,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000559,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000560,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000561,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000562,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000563,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000564,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000565,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000566,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000567,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000568,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000569,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000570,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000571,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000572,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000573,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000574,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000575,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000576,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000577,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000578,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000579,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000580,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000581,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000582,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000583,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000584,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000585,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000586,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000587,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000588,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000589,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000590,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000591,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000592,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000593,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000594,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000595,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000596,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000597,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000598,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000599,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000600,01/01/1995,F000000006,01/01/2005,F000000006,CATTLE
A000000901,01/01/1995,F000000010,01/01/2005,F000000006,CATTLE
A000000902,01/01/1995,F000000010,01/01/2005,F000000006,CATTLE
A000000903,01/01/1995,F000000010,01/01/2005,F000000006,CATTLE
A000000904,01/01/1995,F000000010,01/01/2005,F000000006,CATTLE
A000000905,01/01/1995,F000000010,01/01/2005,F000000006,CATTLE
A000000806,01/01/1995,F000000009,01/01/2005,F000000006,CATTLE
A000000807,01/01/1995,F000000009,01/01/2005,F000000006,CATTLE
A000000808,01/01/1995,F000000009,01/01/2005,F000000006,CATTLE
A000000809,01/01/1995,F000000009,01/01/2005,F000000006,CATTLE
A000000810,01/01/1995,F000000009,01/01/2005,F000000006,CATTLE
A000000811,01/01/1995,F000000009,01/01/2005,F000000006,CATTLE
A000000812,01/01/1995,F000000009,01/01/2005,F000000006,CATTLE
A000000813,01/01/1995,F000000009,01/01/2005,F000000006,CATTLE
A000000814,01/01/1995,F000000009,01/01/2005,F000000006,CATTLE
A000000815,01/01/1995,F000000009,01/01/2005,F000000006,CATTLE
A000000816,01/01/1995,F000000009,01/01/2005,F000000006,CATTLE
A000000817,01/01/1995,F000000009,01/01/2005,F000000006,CATTLE
A000000818,01/01/1995,F000000009,01/01/2005,F000000006,CATTLE
A000001137,01/01/1995,F000000012,01/01/2005,F000000006,CATTLE
A000001138,01/01/1995,F000000012,01/01/2005,F000000006,CATTLE
A000001139,01/01/1995,F000000012,01/01/2005,F000000006,CATTLE
A000001140,01/01/1995,F000000012,01/01/2005,F000000006,CATTLE
A000001141,01/01/1995,F000000012,01/01/2005,F000000006,CATTLE
A000001142,01/01/1995,F000000012,01/01/2005,F000000006,CATTLE
A000001143,01/01/1995,F000000012,01/01/2005,F000000006,CATTLE
