AnimalID,Species,FarmID,Date,Type
A000000482,CATTLE,F000000005,01/01/1995,BIRTH
A000000483,CATTLE,F000000005,01/01/1995,BIRTH
A000000484,CATTLE,F000000005,01/01/1995,BIRTH
A000000485,CATTLE,F000000005,01/01/1995,BIRTH
A000000486,CATTLE,F000000005,01/01/1995,BIRTH
A000000487,CATTLE,F000000005,01/01/1995,BIRTH
A000000488,CATTLE,F000000005,01/01/1995,BIRTH
A000000489,CATTLE,F000000005,01/01/1995,BIRTH
A000000490,CATTLE,F000000005,01/01/1995,BIRTH
A000000491,CATTLE,F000000005,01/01/1995,BIRTH
A000000492,CATTLE,F000000005,01/01/1995,BIRTH
A000000493,CATTLE,F000000005,01/01/1995,BIRTH
A000000494,CATTLE,F000000005,01/01/1995,BIRTH
A000000495,CATTLE,F000000005,01/01/1995,BIRTH
A000000496,CATTLE,F000000005,01/01/1995,BIRTH
A000000497,CATTLE,F000000005,01/01/1995,BIRTH
A000000498,CATTLE,F000000005,01/01/1995,BIRTH
A000000499,CATTLE,F000000005,01/01/1995,BIRTH
A000000500,CATTLE,F000000005,01/01/1995,BIRTH
A000000501,CATTLE,F000000006,01/01/1995,BIRTH
A000000502,CATTLE,F000000006,01/01/1995,BIRTH
A000000503,CATTLE,F000000006,01/01/1995,BIRTH
A000000504,CATTLE,F000000006,01/01/1995,BIRTH
A000000505,CATTLE,F000000006,01/01/1995,BIRTH
A000000506,CATTLE,F000000006,01/01/1995,BIRTH
A000000507,CATTLE,F000000006,01/01/1995,BIRTH
A000000508,CATTLE,F000000006,01/01/1995,BIRTH
A000000509,CATTLE,F000000006,01/01/1995,BIRTH
A000000510,CATTLE,F000000006,01/01/1995,BIRTH
A000000511,CATTLE,F000000006,01/01/1995,BIRTH
A000000512,CATTLE,F000000006,01/01/1995,BIRTH
A000000513,CATTLE,F000000006,01/01/1995,BIRTH
A000000514,CATTLE,F000000006,01/01/1995,BIRTH
A000000515,CATTLE,F000000006,01/01/1995,BIRTH
A000000516,CATTLE,F000000006,01/01/1995,BIRTH
A000000517,CATTLE,F000000006,01/01/1995,BIRTH
A000000518,CATTLE,F000000006,01/01/1995,BIRTH
A000000519,CATTLE,F000000006,01/01/1995,BIRTH
A000000520,CATTLE,F000000006,01/01/1995,BIRTH
A000000521,CATTLE,F000000006,01/01/1995,BIRTH
A000000522,CATTLE,F000000006,01/01/1995,BIRTH
A000000523,CATTLE,F000000006,01/01/1995,BIRTH
A000000524,CATTLE,F000000006,01/01/1995,BIRTH
A000000525,CATTLE,F000000006,01/01/1995,BIRTH
A000000526,CATTLE,F000000006,01/01/1995,BIRTH
A000000527,CATTLE,F000000006,01/01/1995,BIRTH
A000000528,CATTLE,F000000006,01/01/1995,BIRTH
A000000529,CATTLE,F000000006,01/01/1995,BIRTH
A000000530,CATTLE,F000000006,01/01/1995,BIRTH
A000000531,CATTLE,F000000006,01/01/1995,BIRTH
A000000532,CATTLE,F000000006,01/01/1995,BIRTH
A000000533,CATTLE,F000000006,01/01/1995,BIRTH
A000000534,CATTLE,F000000006,01/01/1995,BIRTH
A000000535,CATTLE,F000000006,01/01/1995,BIRTH
A000000536,CATTLE,F000000006,01/01/1995,BIRTH
A000000537,CATTLE,F000000006,01/01/1995,BIRTH
A000000538,CATTLE,F000000006,01/01/1995,BIRTH
A000000539,CATTLE,F000000006,01/01/1995,BIRTH
A000000540,CATTLE,F000000006,01/01/1995,BIRTH
A000000541,CATTLE,F000000006,01/01/1995,BIRTH
A000000542,CATTLE,F000000006,01/01/1995,BIRTH
A000000543,CATTLE,F000000006,01/01/1995,BIRTH
A000000544,CATTLE,F000000006,01/01/1995,BIRTH
A000000545,CATTLE,F000000006,01/01/1995,BIRTH
A000000546,CATTLE,F000000006,01/01/1995,BIRTH
A000000547,CATTLE,F000000006,01/01/1995,BIRTH
A000000548,CATTLE,F000000006,01/01/1995,BIRTH
A000000549,CATTLE,F000000006,01/01/1995,BIRTH
A000000550,CATTLE,F000000006,01/01/1995,BIRTH
A000000551,CATTLE,F000000006,01/01/1995,BIRTH
A000000552,CATTLE,F000000006,01/01/1995,BIRTH
A000000553,CATTLE,F000000006,01/01/1995,BIRTH
A000000554,CATTLE,F000000006,01/01/1995,BIRTH
A000000555,CATTLE,F000000006,01/01/1995,BIRTH
A000000556,CATTLE,F000000006,01/01/1995,BIRTH
A000000557,CATTLE,F000000006,01/01/1995,BIRTH
A000000558,CATTLE,F000000006,01/01/1995,BIRTH
A000000559,CATTLE,F000000006,01/01/1995,BIRTH
A000000560,CATTLE,F000000006,01/01/1995,BIRTH
A000000561,CATTLE,F000000006,01/01/1995,BIRTH
A000000562,CATTLE,F000000006,01/01/1995,BIRTH
A000000563,CATTLE,F000000006,01/01/1995,BIRTH
A000000564,CATTLE,F000000006,01/01/1995,BIRTH
A000000565,CATTLE,F000000006,01/01/1995,BIRTH
A000000566,CATTLE,F000000006,01/01/1995,BIRTH
A000000567,CATTLE,F000000006,01/01/1995,BIRTH
A000000568,CATTLE,F000000006,01/01/1995,BIRTH
A000000569,CATTLE,F000000006,01/01/1995,BIRTH
A000000570,CATTLE,F000000006,01/01/1995,BIRTH
A000000571,CATTLE,F000000006,01/01/1995,BIRTH
A000000572,CATTLE,F000000006,01/01/1995,BIRTH
A000000573,CATTLE,F000000006,01/01/1995,BIRTH
A000000574,CATTLE,F000000006,01/01/1995,BIRTH
A000000575,CATTLE,F000000006,01/01/1995,BIRTH
A000000576,CATTLE,F000000006,01/01/1995,BIRTH
A000000577,CATTLE,F000000006,01/01/1995,BIRTH
A000000578,CATTLE,F000000006,01/01/1995,BIRTH
A000000579,CATTLE,F000000006,01/01/1995,BIRTH
A000000580,CATTLE,F000000006,01/01/1995,BIRTH
A000000581,CATTLE,F000000006,01/01/1995,BIRTH
A000000582,CATTLE,F000000006,01/01/1995,BIRTH
A000000583,CATTLE,F000000006,01/01/1995,BIRTH
A000000584,CATTLE,F000000006,01/01/1995,BIRTH
A000000585,CATTLE,F000000006,01/01/1995,BIRTH
A000000586,CATTLE,F000000006,01/01/1995,BIRTH
A000000587,CATTLE,F000000006,01/01/1995,BIRTH
A000000588,CATTLE,F000000006,01/01/1995,BIRTH
A000000589,CATTLE,F000000006,01/01/1995,BIRTH
A000000590,CATTLE,F000000006,01/01/1995,BIRTH
A000000591,CATTLE,F000000006,01/01/1995,BIRTH
A000000592,CATTLE,F000000006,01/01/1995,BIRTH
A000000593,CATTLE,F000000006,01/01/1995,BIRTH
A000000594,CATTLE,F000000006,01/01/1995,BIRTH
A000000595,CATTLE,F000000006,01/01/1995,BIRTH
A000000596,CATTLE,F000000006,01/01/1995,BIRTH
A000000597,CATTLE,F000000006,01/01/1995,BIRTH
A000000598,CATTLE,F000000006,01/01/1995,BIRTH
A000000599,CATTLE,F000000006,01/01/1995,BIRTH
A000000600,CATTLE,F000000006,01/01/1995,BIRTH
A000000601,CATTLE,F000000007,01/01/1995,BIRTH
A000000602,CATTLE,F000000007,01/01/1995,BIRTH
A000000603,CATTLE,F000000007,01/01/1995,BIRTH
A000000604,CATTLE,F000000007,01/01/1995,BIRTH
A000000605,CATTLE,F000000007,01/01/1995,BIRTH
A000000606,CATTLE,F000000007,01/01/1995,BIRTH
A000000607,CATTLE,F000000007,01/01/1995,BIRTH
A000000608,CATTLE,F000000007,01/01/1995,BIRTH
A000000609,CATTLE,F000000007,01/01/1995,BIRTH
A000000610,CATTLE,F000000007,01/01/1995,BIRTH
A000000611,CATTLE,F000000007,01/01/1995,BIRTH
A000000612,CATTLE,F000000007,01/01/1995,BIRTH
A000000613,CATTLE,F000000007,01/01/1995,BIRTH
A000000614,CATTLE,F000000007,01/01/1995,BIRTH
A000000615,CATTLE,F000000007,01/01/1995,BIRTH
A000000616,CATTLE,F000000007,01/01/1995,BIRTH
A000000617,CATTLE,F000000007,01/01/1995,BIRTH
A000000618,CATTLE,F000000007,01/01/1995,BIRTH
A000000619,CATTLE,F000000007,01/01/1995,BIRTH
A000000620,CATTLE,F000000007,01/01/1995,BIRTH
A000000621,CATTLE,F000000007,01/01/1995,BIRTH
A000000622,CATTLE,F000000007,01/01/1995,BIRTH
A000000623,CATTLE,F000000007,01/01/1995,BIRTH
A000000624,CATTLE,F000000007,01/01/1995,BIRTH
A000000625,CATTLE,F000000007,01/01/1995,BIRTH
A000000626,CATTLE,F000000007,01/01/1995,BIRTH
A000000627,CATTLE,F000000007,01/01/1995,BIRTH
A000000628,CATTLE,F000000007,01/01/1995,BIRTH
A000000629,CATTLE,F000000007,01/01/1995,BIRTH
A000000630,CATTLE,F000000007,01/01/1995,BIRTH
A000000631,CATTLE,F000000007,01/01/1995,BIRTH
A000000632,CATTLE,F000000007,01/01/1995,BIRTH
A000000633,CATTLE,F000000007,01/01/1995,BIRTH
A000000634,CATTLE,F000000007,01/01/1995,BIRTH
A000000635,CATTLE,F000000007,01/01/1995,BIRTH
A000000636,CATTLE,F000000007,01/01/1995,BIRTH
A000000637,CATTLE,F000000007,01/01/1995,BIRTH
A000000638,CATTLE,F000000007,01/01/1995,BIRTH
A000000639,CATTLE,F000000007,01/01/1995,BIRTH
A000000640,CATTLE,F000000007,01/01/1995,BIRTH
A000000641,CATTLE,F000000007,01/01/1995,BIRTH
A000000642,CATTLE,F000000007,01/01/1995,BIRTH
A000000643,CATTLE,F000000007,01/01/1995,BIRTH
A000000644,CATTLE,F000000007,01/01/1995,BIRTH
A000000645,CATTLE,F000000007,01/01/1995,BIRTH
A000000646,CATTLE,F000000007,01/01/1995,BIRTH
A000000647,CATTLE,F000000007,01/01/1995,BIRTH
A000000648,CATTLE,F000000007,01/01/1995,BIRTH
A000000649,CATTLE,F000000007,01/01/1995,BIRTH
A000000650,CATTLE,F000000007,01/01/1995,BIRTH
A000000651,CATTLE,F000000007,01/01/1995,BIRTH
A000000652,CATTLE,F000000007,01/01/1995,BIRTH
A000000653,CATTLE,F000000007,01/01/1995,BIRTH
A000000654,CATTLE,F000000007,01/01/1995,BIRTH
A000000655,CATTLE,F000000007,01/01/1995,BIRTH
A000000656,CATTLE,F000000007,01/01/1995,BIRTH
A000000657,CATTLE,F000000007,01/01/1995,BIRTH
A000000658,CATTLE,F000000007,01/01/1995,BIRTH
A000000659,CATTLE,F000000007,01/01/1995,BIRTH
A000000660,CATTLE,F000000007,01/01/1995,BIRTH
A000000661,CATTLE,F000000007,01/01/1995,BIRTH
A000000662,CATTLE,F000000007,01/01/1995,BIRTH
A000000663,CATTLE,F000000007,01/01/1995,BIRTH
A000000664,CATTLE,F000000007,01/01/1995,BIRTH
A000000665,CATTLE,F000000007,01/01/1995,BIRTH
A000000666,CATTLE,F000000007,01/01/1995,BIRTH
A000000667,CATTLE,F000000007,01/01/1995,BIRTH
A000000668,CATTLE,F000000007,01/01/1995,BIRTH
A000000669,CATTLE,F000000007,01/01/1995,BIRTH
A000000670,CATTLE,F000000007,01/01/1995,BIRTH
A000000671,CATTLE,F000000007,01/01/1995,BIRTH
A000000672,CATTLE,F000000007,01/01/1995,BIRTH
A000000673,CATTLE,F000000007,01/01/1995,BIRTH
A000000674,CATTLE,F000000007,01/01/1995,BIRTH
A000000675,CATTLE,F000000007,01/01/1995,BIRTH
A000000676,CATTLE,F000000007,01/01/1995,BIRTH
A000000677,CATTLE,F000000007,01/01/1995,BIRTH
A000000678,CATTLE,F000000007,01/01/1995,BIRTH
A000000679,CATTLE,F000000007,01/01/1995,BIRTH
A000000680,CATTLE,F000000007,01/01/1995,BIRTH
A000000681,CATTLE,F000000007,01/01/1995,BIRTH
A000000682,CATTLE,F000000007,01/01/1995,BIRTH
A000000683,CATTLE,F000000007,01/01/1995,BIRTH
A000000684,CATTLE,F000000007,01/01/1995,BIRTH
A000000685,CATTLE,F000000007,01/01/1995,BIRTH
A000000686,CATTLE,F000000007,01/01/1995,BIRTH
A000000687,CATTLE,F000000007,01/01/1995,BIRTH
A000000688,CATTLE,F000000007,01/01/1995,BIRTH
A000000689,CATTLE,F000000007,01/01/1995,BIRTH
A000000690,CATTLE,F000000007,01/01/1995,BIRTH
A000000691,CATTLE,F000000007,01/01/1995,BIRTH
A000000692,CATTLE,F000000007,01/01/1995,BIRTH
A000000693,CATTLE,F000000007,01/01/1995,BIRTH
A000000694,CATTLE,F000000007,01/01/1995,BIRTH
A000000695,CATTLE,F000000007,01/01/1995,BIRTH
A000000696,CATTLE,F000000007,01/01/1995,BIRTH
A000000697,CATTLE,F000000007,01/01/1995,BIRTH
A000000698,CATTLE,F000000007,01/01/1995,BIRTH
A000000699,CATTLE,F000000007,01/01/1995,BIRTH
A000000700,CATTLE,F000000007,01/01/1995,BIRTH
A000000701,CATTLE,F000000008,01/01/1995,BIRTH
A000000702,CATTLE,F000000008,01/01/1995,BIRTH
A000000703,CATTLE,F000000008,01/01/1995,BIRTH
A000000704,CATTLE,F000000008,01/01/1995,BIRTH
A000000705,CATTLE,F000000008,01/01/1995,BIRTH
A000000706,CATTLE,F000000008,01/01/1995,BIRTH
A000000707,CATTLE,F000000008,01/01/1995,BIRTH
A000000708,CATTLE,F000000008,01/01/1995,BIRTH
A000000709,CATTLE,F000000008,01/01/1995,BIRTH
A000000710,CATTLE,F000000008,01/01/1995,BIRTH
A000000711,CATTLE,F000000008,01/01/1995,BIRTH
A000000712,CATTLE,F000000008,01/01/1995,BIRTH
A000000713,CATTLE,F000000008,01/01/1995,BIRTH
A000000714,CATTLE,F000000008,01/01/1995,BIRTH
A000000715,CATTLE,F000000008,01/01/1995,BIRTH
A000000716,CATTLE,F000000008,01/01/1995,BIRTH
A000000717,CATTLE,F000000008,01/01/1995,BIRTH
A000000718,CATTLE,F000000008,01/01/1995,BIRTH
A000000719,CATTLE,F000000008,01/01/1995,BIRTH
A000000720,CATTLE,F000000008,01/01/1995,BIRTH
A000000721,CATTLE,F000000008,01/01/1995,BIRTH
A000000722,CATTLE,F000000008,01/01/1995,BIRTH
A000000723,CATTLE,F000000008,01/01/1995,BIRTH
A000000724,CATTLE,F000000008,01/01/1995,BIRTH
A000000725,CATTLE,F000000008,01/01/1995,BIRTH
A000000726,CATTLE,F000000008,01/01/1995,BIRTH
A000000727,CATTLE,F000000008,01/01/1995,BIRTH
A000000728,CATTLE,F000000008,01/01/1995,BIRTH
A000000729,CATTLE,F000000008,01/01/1995,BIRTH
A000000730,CATTLE,F000000008,01/01/1995,BIRTH
A000000731,CATTLE,F000000008,01/01/1995,BIRTH
A000000732,CATTLE,F000000008,01/01/1995,BIRTH
A000000733,CATTLE,F000000008,01/01/1995,BIRTH
A000000734,CATTLE,F000000008,01/01/1995,BIRTH
A000000735,CATTLE,F000000008,01/01/1995,BIRTH
A000000736,CATTLE,F000000008,01/01/1995,BIRTH
A000000737,CATTLE,F000000008,01/01/1995,BIRTH
A000000738,CATTLE,F000000008,01/01/1995,BIRTH
A000000739,CATTLE,F000000008,01/01/1995,BIRTH
A000000740,CATTLE,F000000008,01/01/1995,BIRTH
A000000741,CATTLE,F000000008,01/01/1995,BIRTH
A000000742,CATTLE,F000000008,01/01/1995,BIRTH
A000000743,CATTLE,F000000008,01/01/1995,BIRTH
A000000744,CATTLE,F000000008,01/01/1995,BIRTH
A000000745,CATTLE,F000000008,01/01/1995,BIRTH
A000000746,CATTLE,F000000008,01/01/1995,BIRTH
A000000747,CATTLE,F000000008,01/01/1995,BIRTH
A000000748,CATTLE,F000000008,01/01/1995,BIRTH
A000000749,CATTLE,F000000008,01/01/1995,BIRTH
A000000750,CATTLE,F000000008,01/01/1995,BIRTH
A000000751,CATTLE,F000000008,01/01/1995,BIRTH
A000000752,CATTLE,F000000008,01/01/1995,BIRTH
A000000753,CATTLE,F000000008,01/01/1995,BIRTH
A000000754,CATTLE,F000000008,01/01/1995,BIRTH
A000000755,CATTLE,F000000008,01/01/1995,BIRTH
A000000756,CATTLE,F000000008,01/01/1995,BIRTH
A000000757,CATTLE,F000000008,01/01/1995,BIRTH
A000000758,CATTLE,F000000008,01/01/1995,BIRTH
A000000759,CATTLE,F000000008,01/01/1995,BIRTH
A000000760,CATTLE,F000000008,01/01/1995,BIRTH
A000000761,CATTLE,F000000008,01/01/1995,BIRTH
A000000762,CATTLE,F000000008,01/01/1995,BIRTH
A000000763,CATTLE,F000000008,01/01/1995,BIRTH
A000000764,CATTLE,F000000008,01/01/1995,BIRTH
A000000765,CATTLE,F000000008,01/01/1995,BIRTH
A000000766,CATTLE,F000000008,01/01/1995,BIRTH
A000000767,CATTLE,F000000008,01/01/1995,BIRTH
A000000768,CATTLE,F000000008,01/01/1995,BIRTH
A000000769,CATTLE,F000000008,01/01/1995,BIRTH
A000000770,CATTLE,F000000008,01/01/1995,BIRTH
A000000771,CATTLE,F000000008,01/01/1995,BIRTH
A000000772,CATTLE,F000000008,01/01/1995,BIRTH
A000000773,CATTLE,F000000008,01/01/1995,BIRTH
A000000774,CATTLE,F000000008,01/01/1995,BIRTH
A000000775,CATTLE,F000000008,01/01/1995,BIRTH
A000000776,CATTLE,F000000008,01/01/1995,BIRTH
A000000777,CATTLE,F000000008,01/01/1995,BIRTH
A000000778,CATTLE,F000000008,01/01/1995,BIRTH
A000000779,CATTLE,F000000008,01/01/1995,BIRTH
A000000780,CATTLE,F000000008,01/01/1995,BIRTH
A000000781,CATTLE,F000000008,01/01/1995,BIRTH
A000000782,CATTLE,F000000008,01/01/1995,BIRTH
A000000783,CATTLE,F000000008,01/01/1995,BIRTH
A000000784,CATTLE,F000000008,01/01/1995,BIRTH
A000000785,CATTLE,F000000008,01/01/1995,BIRTH
A000000786,CATTLE,F000000008,01/01/1995,BIRTH
A000000787,CATTLE,F000000008,01/01/1995,BIRTH
A000000788,CATTLE,F000000008,01/01/1995,BIRTH
A000000789,CATTLE,F000000008,01/01/1995,BIRTH
A000000790,CATTLE,F000000008,01/01/1995,BIRTH
A000000791,CATTLE,F000000008,01/01/1995,BIRTH
A000000792,CATTLE,F000000008,01/01/1995,BIRTH
A000000793,CATTLE,F000000008,01/01/1995,BIRTH
A000000794,CATTLE,F000000008,01/01/1995,BIRTH
A000000795,CATTLE,F000000008,01/01/1995,BIRTH
A000000796,CATTLE,F000000008,01/01/1995,BIRTH
A000000797,CATTLE,F000000008,01/01/1995,BIRTH
A000000798,CATTLE,F000000008,01/01/1995,BIRTH
A000000799,CATTLE,F000000008,01/01/1995,BIRTH
A000000800,CATTLE,F000000008,01/01/1995,BIRTH
A000000801,CATTLE,F000000009,01/01/1995,BIRTH
A000000802,CATTLE,F000000009,01/01/1995,BIRTH
A000000803,CATTLE,F000000009,01/01/1995,BIRTH
A000000804,CATTLE,F000000009,01/01/1995,BIRTH
A000000805,CATTLE,F000000009,01/01/1995,BIRTH
A000000806,CATTLE,F000000009,01/01/1995,BIRTH
A000000807,CATTLE,F000000009,01/01/1995,BIRTH
A000000808,CATTLE,F000000009,01/01/1995,BIRTH
A000000809,CATTLE,F000000009,01/01/1995,BIRTH
A000000810,CATTLE,F000000009,01/01/1995,BIRTH
A000000811,CATTLE,F000000009,01/01/1995,BIRTH
A000000812,CATTLE,F000000009,01/01/1995,BIRTH
A000000813,CATTLE,F000000009,01/01/1995,BIRTH
A000000814,CATTLE,F000000009,01/01/1995,BIRTH
A000000815,CATTLE,F000000009,01/01/1995,BIRTH
A000000816,CATTLE,F000000009,01/01/1995,BIRTH
A000000817,CATTLE,F000000009,01/01/1995,BIRTH
A000000818,CATTLE,F000000009,01/01/1995,BIRTH
A000000819,CATTLE,F000000009,01/01/1995,BIRTH
A000000820,CATTLE,F000000009,01/01/1995,BIRTH
A000000821,CATTLE,F000000009,01/01/1995,BIRTH
A000000822,CATTLE,F000000009,01/01/1995,BIRTH
A000000823,CATTLE,F000000009,01/01/1995,BIRTH
A000000824,CATTLE,F000000009,01/01/1995,BIRTH
A000000825,CATTLE,F000000009,01/01/1995,BIRTH
A000000826,CATTLE,F000000009,01/01/1995,BIRTH
A000000827,CATTLE,F000000009,01/01/1995,BIRTH
A000000828,CATTLE,F000000009,01/01/1995,BIRTH
A000000829,CATTLE,F000000009,01/01/1995,BIRTH
A000000830,CATTLE,F000000009,01/01/1995,BIRTH
A000000831,CATTLE,F000000009,01/01/1995,BIRTH
A000000832,CATTLE,F000000009,01/01/1995,BIRTH
A000000833,CATTLE,F000000009,01/01/1995,BIRTH
A000000834,CATTLE,F000000009,01/01/1995,BIRTH
A000000835,CATTLE,F000000009,01/01/1995,BIRTH
A000000836,CATTLE,F000000009,01/01/1995,BIRTH
A000000837,CATTLE,F000000009,01/01/1995,BIRTH
A000000838,CATTLE,F000000009,01/01/1995,BIRTH
A000000839,CATTLE,F000000009,01/01/1995,BIRTH
A000000840,CATTLE,F000000009,01/01/1995,BIRTH
A000000841,CATTLE,F000000009,01/01/1995,BIRTH
A000000842,CATTLE,F000000009,01/01/1995,BIRTH
A000000843,CATTLE,F000000009,01/01/1995,BIRTH
A000000844,CATTLE,F000000009,01/01/1995,BIRTH
A000000845,CATTLE,F000000009,01/01/1995,BIRTH
A000000846,CATTLE,F000000009,01/01/1995,BIRTH
A000000847,CATTLE,F000000009,01/01/1995,BIRTH
A000000848,CATTLE,F000000009,01/01/1995,BIRTH
A000000849,CATTLE,F000000009,01/01/1995,BIRTH
A000000850,CATTLE,F000000009,01/01/1995,BIRTH
A000000851,CATTLE,F000000009,01/01/1995,BIRTH
A000000852,CATTLE,F000000009,01/01/1995,BIRTH
A000000853,CATTLE,F000000009,01/01/1995,BIRTH
A000000854,CATTLE,F000000009,01/01/1995,BIRTH
A000000855,CATTLE,F000000009,01/01/1995,BIRTH
A000000856,CATTLE,F000000009,01/01/1995,BIRTH
A000000857,CATTLE,F000000009,01/01/1995,BIRTH
A000000858,CATTLE,F000000009,01/01/1995,BIRTH
A000000859,CATTLE,F000000009,01/01/1995,BIRTH
A000000860,CATTLE,F000000009,01/01/1995,BIRTH
A000000861,CATTLE,F000000009,01/01/1995,BIRTH
A000000862,CATTLE,F000000009,01/01/1995,BIRTH
A000000863,CATTLE,F000000009,01/01/1995,BIRTH
A000000864,CATTLE,F000000009,01/01/1995,BIRTH
A000000865,CATTLE,F000000009,01/01/1995,BIRTH
A000000866,CATTLE,F000000009,01/01/1995,BIRTH
A000000867,CATTLE,F000000009,01/01/1995,BIRTH
A000000868,CATTLE,F000000009,01/01/1995,BIRTH
A000000869,CATTLE,F000000009,01/01/1995,BIRTH
A000000870,CATTLE,F000000009,01/01/1995,BIRTH
A000000871,CATTLE,F000000009,01/01/1995,BIRTH
A000000872,CATTLE,F000000009,01/01/1995,BIRTH
A000000873,CATTLE,F000000009,01/01/1995,BIRTH
A000000874,CATTLE,F000000009,01/01/1995,BIRTH
A000000875,CATTLE,F000000009,01/01/1995,BIRTH
A000000876,CATTLE,F000000009,01/01/1995,BIRTH
A000000877,CATTLE,F000000009,01/01/1995,BIRTH
A000000878,CATTLE,F000000009,01/01/1995,BIRTH
A000000879,CATTLE,F000000009,01/01/1995,BIRTH
A000000880,CATTLE,F000000009,01/01/1995,BIRTH
A000000881,CATTLE,F000000009,01/01/1995,BIRTH
A000000882,CATTLE,F000000009,01/01/1995,BIRTH
A000000883,CATTLE,F000000009,01/01/1995,BIRTH
A000000884,CATTLE,F000000009,01/01/1995,BIRTH
A000000885,CATTLE,F000000009,01/01/1995,BIRTH
A000000886,CATTLE,F000000009,01/01/1995,BIRTH
A000000887,CATTLE,F000000009,01/01/1995,BIRTH
A000000888,CATTLE,F000000009,01/01/1995,BIRTH
A000000889,CATTLE,F000000009,01/01/1995,BIRTH
A000000890,CATTLE,F000000009,01/01/1995,BIRTH
A000000891,CATTLE,F000000009,01/01/1995,BIRTH
A000000892,CATTLE,F000000009,01/01/1995,BIRTH
A000000893,CATTLE,F000000009,01/01/1995,BIRTH
A000000894,CATTLE,F000000009,01/01/1995,BIRTH
A000000895,CATTLE,F000000009,01/01/1995,BIRTH
A000000896,CATTLE,F000000009,01/01/1995,BIRTH
A000000897,CATTLE,F000000009,01/01/1995,BIRTH
A000000898,CATTLE,F000000009,01/01/1995,BIRTH
A000000899,CATTLE,F000000009,01/01/1995,BIRTH
A000000900,CATTLE,F000000009,01/01/1995,BIRTH
A000000901,CATTLE,F000000010,01/01/1995,BIRTH
A000000902,CATTLE,F000000010,01/01/1995,BIRTH
A000000903,CATTLE,F000000010,01/01/1995,BIRTH
A000000904,CATTLE,F000000010,01/01/1995,BIRTH
A000000905,CATTLE,F000000010,01/01/1995,BIRTH
A000000906,CATTLE,F000000010,01/01/1995,BIRTH
A000000907,CATTLE,F000000010,01/01/1995,BIRTH
A000000908,CATTLE,F000000010,01/01/1995,BIRTH
A000000909,CATTLE,F000000010,01/01/1995,BIRTH
A000000910,CATTLE,F000000010,01/01/1995,BIRTH
A000000911,CATTLE,F000000010,01/01/1995,BIRTH
A000000912,CATTLE,F000000010,01/01/1995,BIRTH
A000000913,CATTLE,F000000010,01/01/1995,BIRTH
A000000914,CATTLE,F000000010,01/01/1995,BIRTH
A000000915,CATTLE,F000000010,01/01/1995,BIRTH
A000000916,CATTLE,F000000010,01/01/1995,BIRTH
A000000917,CATTLE,F000000010,01/01/1995,BIRTH
A000000918,CATTLE,F000000010,01/01/1995,BIRTH
A000000919,CATTLE,F000000010,01/01/1995,BIRTH
A000000920,CATTLE,F000000010,01/01/1995,BIRTH
A000000921,CATTLE,F000000010,01/01/1995,BIRTH
A000000922,CATTLE,F000000010,01/01/1995,BIRTH
A000000923,CATTLE,F000000010,01/01/1995,BIRTH
A000000924,CATTLE,F000000010,01/01/1995,BIRTH
A000000925,CATTLE,F000000010,01/01/1995,BIRTH
A000000926,CATTLE,F000000010,01/01/1995,BIRTH
A000000927,CATTLE,F000000010,01/01/1995,BIRTH
A000000928,CATTLE,F000000010,01/01/1995,BIRTH
A000000929,CATTLE,F000000010,01/01/1995,BIRTH
A000000930,CATTLE,F000000010,01/01/1995,BIRTH
A000000931,CATTLE,F000000010,01/01/1995,BIRTH
A000000932,CATTLE,F000000010,01/01/1995,BIRTH
A000000933,CATTLE,F000000010,01/01/1995,BIRTH
A000000934,CATTLE,F000000010,01/01/1995,BIRTH
A000000935,CATTLE,F000000010,01/01/1995,BIRTH
A000000936,CATTLE,F000000010,01/01/1995,BIRTH
A000000937,CATTLE,F000000010,01/01/1995,BIRTH
A000000938,CATTLE,F000000010,01/01/1995,BIRTH
A000000939,CATTLE,F000000010,01/01/1995,BIRTH
A000000940,CATTLE,F000000010,01/01/1995,BIRTH
A000000941,CATTLE,F000000010,01/01/1995,BIRTH
A000000942,CATTLE,F000000010,01/01/1995,BIRTH
A000000943,CATTLE,F000000010,01/01/1995,BIRTH
A000000944,CATTLE,F000000010,01/01/1995,BIRTH
A000000945,CATTLE,F000000010,01/01/1995,BIRTH
A000000946,CATTLE,F000000010,01/01/1995,BIRTH
A000000947,CATTLE,F000000010,01/01/1995,BIRTH
A000000948,CATTLE,F000000010,01/01/1995,BIRTH
A000000949,CATTLE,F000000010,01/01/1995,BIRTH
A000000950,CATTLE,F000000010,01/01/1995,BIRTH
A000000951,CATTLE,F000000010,01/01/1995,BIRTH
A000000952,CATTLE,F000000010,01/01/1995,BIRTH
A000000953,CATTLE,F000000010,01/01/1995,BIRTH
A000000954,CATTLE,F000000010,01/01/1995,BIRTH
A000000955,CATTLE,F000000010,01/01/1995,BIRTH
A000000956,CATTLE,F000000010,01/01/1995,BIRTH
A000000957,CATTLE,F000000010,01/01/1995,BIRTH
A000000958,CATTLE,F000000010,01/01/1995,BIRTH
A000000959,CATTLE,F000000010,01/01/1995,BIRTH
A000000960,CATTLE,F000000010,01/01/1995,BIRTH
A000000961,CATTLE,F000000010,01/01/1995,BIRTH
A000000962,CATTLE,F000000010,01/01/1995,BIRTH
A000000963,CATTLE,F000000010,01/01/1995,BIRTH
