FarmID,Easting,Northing,NumberOfAnimals,Date
F000000020,6389069,5888759,201,01/07/2010
F000000001,8504923,4298381,286,01/08/2010
F000000002,9947451,0628487,291,01/08/2010
F000000003,6762147,2047726,210,01/08/2010
F000000004,2920263,2285626,388,01/08/2010
F000000005,1945489,8398813,258,01/08/2010
F000000006,1895172,0258054,352,01/08/2010
F000000007,3053531,6199263,177,01/08/2010
F000000008,2911218,5549348,407,01/08/2010
F000000009,8560659,0358773,278,01/08/2010
F000000010,7140505,2988334,312,01/08/2010
F000000011,5894763,6324997,295,01/08/2010
F000000012,8845659,5818326,202,01/08/2010
F000000013,3602706,8294563,333,01/08/2010
F000000014,7468409,8545046,243,01/08/2010
F000000015,1243535,0028613,290,01/08/2010
F000000016,2505107,4263288,247,01/08/2010
F000000017,9365110,5843056,265,01/08/2010
F000000018,5026832,0856055,277,01/08/2010
F000000019,1441952,4293096,266,01/08/2010
F000000020,6389069,5888759,204,01/08/2010
F000000001,8504923,4298381,286,01/09/2010
F000000002,9947451,0628487,288,01/09/2010
F000000003,6762147,2047726,218,01/09/2010
F000000004,2920263,2285626,378,01/09/2010
F000000005,1945489,8398813,266,01/09/2010
F000000006,1895172,0258054,354,01/09/2010
F000000007,3053531,6199263,184,01/09/2010
F000000008,2911218,5549348,404,01/09/2010
F000000009,8560659,0358773,287,01/09/2010
F000000010,7140505,2988334,330,01/09/2010
F000000011,5894763,6324997,296,01/09/2010
F000000012,8845659,5818326,211,01/09/2010
F000000013,3602706,8294563,335,01/09/2010
F000000014,7468409,8545046,209,01/09/2010
F000000015,1243535,0028613,295,01/09/2010
F000000016,2505107,4263288,252,01/09/2010
F000000017,9365110,5843056,267,01/09/2010
F000000018,5026832,0856055,278,01/09/2010
F000000019,1441952,4293096,264,01/09/2010
F000000020,6389069,5888759,205,01/09/2010
F000000001,8504923,4298381,277,01/10/2010
F000000002,9947451,0628487,291,01/10/2010
F000000003,6762147,2047726,218,01/10/2010
F000000004,2920263,2285626,373,01/10/2010
F000000005,1945489,8398813,270,01/10/2010
F000000006,1895172,0258054,336,01/10/2010
F000000007,3053531,6199263,197,01/10/2010
F000000008,2911218,5549348,397,01/10/2010
F000000009,8560659,0358773,289,01/10/2010
F000000010,7140505,2988334,324,01/10/2010
F000000011,5894763,6324997,290,01/10/2010
F000000012,8845659,5818326,219,01/10/2010
F000000013,3602706,8294563,326,01/10/2010
F000000014,7468409,8545046,204,01/10/2010
F000000015,1243535,0028613,296,01/10/2010
F000000016,2505107,4263288,258,01/10/2010
F000000017,9365110,5843056,270,01/10/2010
F000000018,5026832,0856055,274,01/10/2010
F000000019,1441952,4293096,266,01/10/2010
F000000020,6389069,5888759,208,01/10/2010
F000000001,8504923,4298381,277,01/11/2010
F000000002,9947451,0628487,291,01/11/2010
F000000003,6762147,2047726,218,01/11/2010
F000000004,2920263,2285626,373,01/11/2010
F000000005,1945489,8398813,270,01/11/2010
F000000006,1895172,0258054,336,01/11/2010
F000000007,3053531,6199263,197,01/11/2010
F000000008,2911218,5549348,397,01/11/2010
F000000009,8560659,0358773,289,01/11/2010
F000000010,7140505,2988334,337,01/11/2010
F000000011,5894763,6324997,290,01/11/2010
F000000012,8845659,5818326,219,01/11/2010
F000000013,3602706,8294563,326,01/11/2010
F000000014,7468409,8545046,204,01/11/2010
F000000015,1243535,0028613,296,01/11/2010
F000000016,2505107,4263288,258,01/11/2010
F000000017,9365110,5843056,257,01/11/2010
F000000018,5026832,0856055,274,01/11/2010
F000000019,1441952,4293096,266,01/11/2010
F000000020,6389069,5888759,208,01/11/2010
F000000001,8504923,4298381,277,01/12/2010
F000000002,9947451,0628487,291,01/12/2010
F000000003,6762147,2047726,218,01/12/2010
F000000004,2920263,2285626,373,01/12/2010
F000000005,1945489,8398813,270,01/12/2010
F000000006,1895172,0258054,336,01/12/2010
F000000007,3053531,6199263,197,01/12/2010
F000000008,2911218,5549348,397,01/12/2010
F000000009,8560659,0358773,289,01/12/2010
F000000010,7140505,2988334,337,01/12/2010
F000000011,5894763,6324997,290,01/12/2010
F000000012,8845659,5818326,219,01/12/2010
F000000013,3602706,8294563,326,01/12/2010
F000000014,7468409,8545046,204,01/12/2010
F000000015,1243535,0028613,296,01/12/2010
F000000016,2505107,4263288,258,01/12/2010
F000000017,9365110,5843056,257,01/12/2010
F000000018,5026832,0856055,274,01/12/2010
F000000019,1441952,4293096,266,01/12/2010
F000000020,6389069,5888759,208,01/12/2010
F000000001,8504923,4298381,277,01/01/2011
F000000002,9947451,0628487,291,01/01/2011
F000000003,6762147,2047726,218,01/01/2011
F000000004,2920263,2285626,373,01/01/2011
F000000005,1945489,8398813,270,01/01/2011
F000000006,1895172,0258054,342,01/01/2011
F000000007,3053531,6199263,197,01/01/2011
F000000008,2911218,5549348,397,01/01/2011
F000000009,8560659,0358773,283,01/01/2011
F000000010,7140505,2988334,337,01/01/2011
F000000011,5894763,6324997,290,01/01/2011
F000000012,8845659,5818326,219,01/01/2011
F000000013,3602706,8294563,326,01/01/2011
F000000014,7468409,8545046,204,01/01/2011
F000000015,1243535,0028613,296,01/01/2011
F000000016,2505107,4263288,258,01/01/2011
F000000017,9365110,5843056,257,01/01/2011
F000000018,5026832,0856055,274,01/01/2011
F000000019,1441952,4293096,266,01/01/2011
F000000020,6389069,5888759,208,01/01/2011
F000000001,8504923,4298381,277,01/02/2011
F000000002,9947451,0628487,291,01/02/2011
F000000003,6762147,2047726,218,01/02/2011
F000000004,2920263,2285626,373,01/02/2011
F000000005,1945489,8398813,270,01/02/2011
F000000006,1895172,0258054,342,01/02/2011
F000000007,3053531,6199263,197,01/02/2011
F000000008,2911218,5549348,397,01/02/2011
F000000009,8560659,0358773,283,01/02/2011
F000000010,7140505,2988334,337,01/02/2011
F000000011,5894763,6324997,290,01/02/2011
F000000012,8845659,5818326,219,01/02/2011
F000000013,3602706,8294563,326,01/02/2011
F000000014,7468409,8545046,204,01/02/2011
F000000015,1243535,0028613,296,01/02/2011
F000000016,2505107,4263288,258,01/02/2011
F000000017,9365110,5843056,257,01/02/2011
F000000018,5026832,0856055,274,01/02/2011
F000000019,1441952,4293096,266,01/02/2011
F000000020,6389069,5888759,208,01/02/2011
F000000001,8504923,4298381,277,01/03/2011
F000000002,9947451,0628487,291,01/03/2011
F000000003,6762147,2047726,218,01/03/2011
F000000004,2920263,2285626,373,01/03/2011
F000000005,1945489,8398813,270,01/03/2011
F000000006,1895172,0258054,342,01/03/2011
F000000007,3053531,6199263,197,01/03/2011
F000000008,2911218,5549348,397,01/03/2011
F000000009,8560659,0358773,283,01/03/2011
F000000010,7140505,2988334,337,01/03/2011
F000000011,5894763,6324997,290,01/03/2011
F000000012,8845659,5818326,219,01/03/2011
F000000013,3602706,8294563,326,01/03/2011
F000000014,7468409,8545046,204,01/03/2011
F000000015,1243535,0028613,296,01/03/2011
F000000016,2505107,4263288,258,01/03/2011
F000000017,9365110,5843056,257,01/03/2011
F000000018,5026832,0856055,274,01/03/2011
F000000019,1441952,4293096,266,01/03/2011
F000000020,6389069,5888759,208,01/03/2011
F000000001,8504923,4298381,277,01/04/2011
F000000002,9947451,0628487,291,01/04/2011
F000000003,6762147,2047726,218,01/04/2011
F000000004,2920263,2285626,373,01/04/2011
F000000005,1945489,8398813,283,01/04/2011
F000000006,1895172,0258054,342,01/04/2011
F000000007,3053531,6199263,197,01/04/2011
F000000008,2911218,5549348,397,01/04/2011
F000000009,8560659,0358773,283,01/04/2011
F000000010,7140505,2988334,337,01/04/2011
F000000011,5894763,6324997,290,01/04/2011
F000000012,8845659,5818326,219,01/04/2011
F000000013,3602706,8294563,326,01/04/2011
F000000014,7468409,8545046,191,01/04/2011
F000000015,1243535,0028613,296,01/04/2011
F000000016,2505107,4263288,258,01/04/2011
F000000017,9365110,5843056,257,01/04/2011
F000000018,5026832,0856055,274,01/04/2011
F000000019,1441952,4293096,266,01/04/2011
F000000020,6389069,5888759,208,01/04/2011
F000000001,8504923,4298381,304,01/05/2011
F000000002,9947451,0628487,291,01/05/2011
F000000003,6762147,2047726,219,01/05/2011
F000000004,2920263,2285626,335,01/05/2011
F000000005,1945489,8398813,286,01/05/2011
F000000006,1895172,0258054,343,01/05/2011
F000000007,3053531,6199263,193,01/05/2011
F000000008,2911218,5549348,398,01/05/2011
F000000009,8560659,0358773,284,01/05/2011
F000000010,7140505,2988334,331,01/05/2011
F000000011,5894763,6324997,284,01/05/2011
F000000012,8845659,5818326,227,01/05/2011
F000000013,3602706,8294563,319,01/05/2011
F000000014,7468409,8545046,187,01/05/2011
F000000015,1243535,0028613,290,01/05/2011
F000000016,2505107,4263288,259,01/05/2011
F000000017,9365110,5843056,259,01/05/2011
F000000018,5026832,0856055,279,01/05/2011
F000000019,1441952,4293096,260,01/05/2011
F000000020,6389069,5888759,210,01/05/2011
F000000001,8504923,4298381,293,01/06/2011
F000000002,9947451,0628487,289,01/06/2011
F000000003,6762147,2047726,227,01/06/2011
F000000004,2920263,2285626,335,01/06/2011
F000000005,1945489,8398813,282,01/06/2011
F000000006,1895172,0258054,349,01/06/2011
F000000007,3053531,6199263,187,01/06/2011
F000000008,2911218,5549348,395,01/06/2011
F000000009,8560659,0358773,285,01/06/2011
F000000010,7140505,2988334,332,01/06/2011
F000000011,5894763,6324997,274,01/06/2011
F000000012,8845659,5818326,229,01/06/2011
F000000013,3602706,8294563,311,01/06/2011
F000000014,7468409,8545046,192,01/06/2011
F000000015,1243535,0028613,287,01/06/2011
F000000016,2505107,4263288,261,01/06/2011
F000000017,9365110,5843056,260,01/06/2011
F000000018,5026832,0856055,277,01/06/2011
F000000019,1441952,4293096,263,01/06/2011
F000000020,6389069,5888759,218,01/06/2011
F000000001,8504923,4298381,290,01/07/2011
F000000002,9947451,0628487,295,01/07/2011
F000000003,6762147,2047726,230,01/07/2011
F000000004,2920263,2285626,340,01/07/2011
F000000005,1945489,8398813,281,01/07/2011
F000000006,1895172,0258054,360,01/07/2011
F000000007,3053531,6199263,190,01/07/2011
F000000008,2911218,5549348,391,01/07/2011
F000000009,8560659,0358773,286,01/07/2011
F000000010,7140505,2988334,334,01/07/2011
F000000011,5894763,6324997,261,01/07/2011
F000000012,8845659,5818326,230,01/07/2011
F000000013,3602706,8294563,306,01/07/2011
F000000014,7468409,8545046,196,01/07/2011
F000000015,1243535,0028613,289,01/07/2011
F000000016,2505107,4263288,263,01/07/2011
F000000017,9365110,5843056,260,01/07/2011
F000000018,5026832,0856055,279,01/07/2011
F000000019,1441952,4293096,263,01/07/2011
F000000020,6389069,5888759,222,01/07/2011
F000000001,8504923,4298381,284,01/08/2011
F000000002,9947451,0628487,302,01/08/2011
F000000003,6762147,2047726,236,01/08/2011
F000000004,2920263,2285626,342,01/08/2011
F000000005,1945489,8398813,283,01/08/2011
F000000006,1895172,0258054,356,01/08/2011
F000000007,3053531,6199263,184,01/08/2011
F000000008,2911218,5549348,384,01/08/2011
F000000009,8560659,0358773,284,01/08/2011
F000000010,7140505,2988334,327,01/08/2011
F000000011,5894763,6324997,259,01/08/2011
F000000012,8845659,5818326,231,01/08/2011
F000000013,3602706,8294563,311,01/08/2011
F000000014,7468409,8545046,198,01/08/2011
F000000015,1243535,0028613,298,01/08/2011
F000000016,2505107,4263288,265,01/08/2011
F000000017,9365110,5843056,267,01/08/2011
F000000018,5026832,0856055,277,01/08/2011
F000000019,1441952,4293096,268,01/08/2011
F000000020,6389069,5888759,230,01/08/2011
F000000001,8504923,4298381,275,01/09/2011
F000000002,9947451,0628487,299,01/09/2011
F000000003,6762147,2047726,221,01/09/2011
F000000004,2920263,2285626,363,01/09/2011
F000000005,1945489,8398813,284,01/09/2011
F000000006,1895172,0258054,356,01/09/2011
F000000007,3053531,6199263,191,01/09/2011
F000000008,2911218,5549348,370,01/09/2011
F000000009,8560659,0358773,275,01/09/2011
F000000010,7140505,2988334,330,01/09/2011
F000000011,5894763,6324997,262,01/09/2011
F000000012,8845659,5818326,232,01/09/2011
F000000013,3602706,8294563,319,01/09/2011
F000000014,7468409,8545046,198,01/09/2011
F000000015,1243535,0028613,300,01/09/2011
F000000016,2505107,4263288,267,01/09/2011
F000000017,9365110,5843056,275,01/09/2011
F000000018,5026832,0856055,276,01/09/2011
F000000019,1441952,4293096,275,01/09/2011
F000000020,6389069,5888759,230,01/09/2011
F000000001,8504923,4298381,275,01/10/2011
F000000002,9947451,0628487,294,01/10/2011
F000000003,6762147,2047726,227,01/10/2011
F000000004,2920263,2285626,345,01/10/2011
F000000005,1945489,8398813,282,01/10/2011
F000000006,1895172,0258054,343,01/10/2011
F000000007,3053531,6199263,191,01/10/2011
F000000008,2911218,5549348,370,01/10/2011
F000000009,8560659,0358773,272,01/10/2011
F000000010,7140505,2988334,329,01/10/2011
F000000011,5894763,6324997,254,01/10/2011
F000000012,8845659,5818326,234,01/10/2011
F000000013,3602706,8294563,319,01/10/2011
F000000014,7468409,8545046,202,01/10/2011
F000000015,1243535,0028613,302,01/10/2011
F000000016,2505107,4263288,274,01/10/2011
F000000017,9365110,5843056,275,01/10/2011
F000000018,5026832,0856055,271,01/10/2011
F000000019,1441952,4293096,270,01/10/2011
F000000020,6389069,5888759,235,01/10/2011
F000000001,8504923,4298381,275,01/11/2011
F000000002,9947451,0628487,294,01/11/2011
F000000003,6762147,2047726,227,01/11/2011
F000000004,2920263,2285626,345,01/11/2011
F000000005,1945489,8398813,282,01/11/2011
F000000006,1895172,0258054,343,01/11/2011
F000000007,3053531,6199263,191,01/11/2011
F000000008,2911218,5549348,370,01/11/2011
F000000009,8560659,0358773,272,01/11/2011
F000000010,7140505,2988334,329,01/11/2011
F000000011,5894763,6324997,254,01/11/2011
F000000012,8845659,5818326,234,01/11/2011
F000000013,3602706,8294563,319,01/11/2011
F000000014,7468409,8545046,202,01/11/2011
F000000015,1243535,0028613,302,01/11/2011
F000000016,2505107,4263288,274,01/11/2011
F000000017,9365110,5843056,275,01/11/2011
F000000018,5026832,0856055,271,01/11/2011
F000000019,1441952,4293096,270,01/11/2011
F000000020,6389069,5888759,235,01/11/2011
F000000001,8504923,4298381,275,01/12/2011
F000000002,9947451,0628487,294,01/12/2011
F000000003,6762147,2047726,227,01/12/2011
F000000004,2920263,2285626,345,01/12/2011
F000000005,1945489,8398813,282,01/12/2011
F000000006,1895172,0258054,343,01/12/2011
F000000007,3053531,6199263,191,01/12/2011
F000000008,2911218,5549348,370,01/12/2011
F000000009,8560659,0358773,272,01/12/2011
F000000010,7140505,2988334,329,01/12/2011
F000000011,5894763,6324997,254,01/12/2011
F000000012,8845659,5818326,234,01/12/2011
F000000013,3602706,8294563,319,01/12/2011
F000000014,7468409,8545046,202,01/12/2011
F000000015,1243535,0028613,302,01/12/2011
F000000016,2505107,4263288,274,01/12/2011
F000000017,9365110,5843056,275,01/12/2011
F000000018,5026832,0856055,271,01/12/2011
F000000019,1441952,4293096,270,01/12/2011
F000000020,6389069,5888759,235,01/12/2011
F000000001,8504923,4298381,275,01/01/2012
F000000002,9947451,0628487,294,01/01/2012
F000000003,6762147,2047726,227,01/01/2012
F000000004,2920263,2285626,368,01/01/2012
F000000005,1945489,8398813,282,01/01/2012
F000000006,1895172,0258054,343,01/01/2012
F000000007,3053531,6199263,191,01/01/2012
F000000008,2911218,5549348,370,01/01/2012
F000000009,8560659,0358773,272,01/01/2012
F000000010,7140505,2988334,329,01/01/2012
F000000011,5894763,6324997,254,01/01/2012
F000000012,8845659,5818326,211,01/01/2012
F000000013,3602706,8294563,319,01/01/2012
F000000014,7468409,8545046,202,01/01/2012
F000000015,1243535,0028613,302,01/01/2012
F000000016,2505107,4263288,274,01/01/2012
F000000017,9365110,5843056,275,01/01/2012
F000000018,5026832,0856055,271,01/01/2012
F000000019,1441952,4293096,270,01/01/2012
F000000020,6389069,5888759,235,01/01/2012
F000000001,8504923,4298381,275,01/02/2012
F000000002,9947451,0628487,294,01/02/2012
F000000003,6762147,2047726,227,01/02/2012
F000000004,2920263,2285626,368,01/02/2012
F000000005,1945489,8398813,282,01/02/2012
F000000006,1895172,0258054,343,01/02/2012
F000000007,3053531,6199263,191,01/02/2012
F000000008,2911218,5549348,370,01/02/2012
F000000009,8560659,0358773,272,01/02/2012
F000000010,7140505,2988334,329,01/02/2012
F000000011,5894763,6324997,254,01/02/2012
F000000012,8845659,5818326,211,01/02/2012
F000000013,3602706,8294563,319,01/02/2012
F000000014,7468409,8545046,202,01/02/2012
F000000015,1243535,0028613,302,01/02/2012
F000000016,2505107,4263288,274,01/02/2012
F000000017,9365110,5843056,275,01/02/2012
F000000018,5026832,0856055,271,01/02/2012
F000000019,1441952,4293096,270,01/02/2012
F000000020,6389069,5888759,235,01/02/2012
F000000001,8504923,4298381,275,01/03/2012
F000000002,9947451,0628487,294,01/03/2012
F000000003,6762147,2047726,227,01/03/2012
F000000004,2920263,2285626,368,01/03/2012
F000000005,1945489,8398813,282,01/03/2012
F000000006,1895172,0258054,343,01/03/2012
F000000007,3053531,6199263,191,01/03/2012
F000000008,2911218,5549348,370,01/03/2012
F000000009,8560659,0358773,272,01/03/2012
F000000010,7140505,2988334,329,01/03/2012
F000000011,5894763,6324997,254,01/03/2012
F000000012,8845659,5818326,211,01/03/2012
F000000013,3602706,8294563,319,01/03/2012
F000000014,7468409,8545046,202,01/03/2012
F000000015,1243535,0028613,302,01/03/2012
F000000016,2505107,4263288,274,01/03/2012
F000000017,9365110,5843056,275,01/03/2012
F000000018,5026832,0856055,271,01/03/2012
F000000019,1441952,4293096,270,01/03/2012
F000000020,6389069,5888759,235,01/03/2012
F000000001,8504923,4298381,275,01/04/2012
F000000002,9947451,0628487,294,01/04/2012
F000000003,6762147,2047726,227,01/04/2012
F000000004,2920263,2285626,368,01/04/2012
F000000005,1945489,8398813,282,01/04/2012
F000000006,1895172,0258054,343,01/04/2012
F000000007,3053531,6199263,191,01/04/2012
F000000008,2911218,5549348,370,01/04/2012
F000000009,8560659,0358773,272,01/04/2012
F000000010,7140505,2988334,329,01/04/2012
F000000011,5894763,6324997,254,01/04/2012
F000000012,8845659,5818326,211,01/04/2012
F000000013,3602706,8294563,319,01/04/2012
F000000014,7468409,8545046,202,01/04/2012
F000000015,1243535,0028613,302,01/04/2012
F000000016,2505107,4263288,274,01/04/2012
F000000017,9365110,5843056,275,01/04/2012
F000000018,5026832,0856055,271,01/04/2012
F000000019,1441952,4293096,270,01/04/2012
F000000020,6389069,5888759,235,01/04/2012
F000000001,8504923,4298381,282,01/05/2012
F000000002,9947451,0628487,285,01/05/2012
F000000003,6762147,2047726,232,01/05/2012
F000000004,2920263,2285626,348,01/05/2012
F000000005,1945489,8398813,283,01/05/2012
F000000006,1895172,0258054,331,01/05/2012
F000000007,3053531,6199263,199,01/05/2012
F000000008,2911218,5549348,366,01/05/2012
F000000009,8560659,0358773,271,01/05/2012
F000000010,7140505,2988334,323,01/05/2012
F000000011,5894763,6324997,256,01/05/2012
F000000012,8845659,5818326,216,01/05/2012
F000000013,3602706,8294563,317,01/05/2012
F000000014,7468409,8545046,206,01/05/2012
F000000015,1243535,0028613,297,01/05/2012
F000000016,2505107,4263288,275,01/05/2012
F000000017,9365110,5843056,281,01/05/2012
F000000018,5026832,0856055,268,01/05/2012
F000000019,1441952,4293096,273,01/05/2012
F000000020,6389069,5888759,236,01/05/2012
F000000001,8504923,4298381,281,01/06/2012
F000000002,9947451,0628487,281,01/06/2012
F000000003,6762147,2047726,232,01/06/2012
F000000004,2920263,2285626,343,01/06/2012
F000000005,1945489,8398813,283,01/06/2012
F000000006,1895172,0258054,317,01/06/2012
F000000007,3053531,6199263,208,01/06/2012
F000000008,2911218,5549348,356,01/06/2012
F000000009,8560659,0358773,276,01/06/2012
F000000010,7140505,2988334,321,01/06/2012
F000000011,5894763,6324997,255,01/06/2012
F000000012,8845659,5818326,217,01/06/2012
F000000013,3602706,8294563,313,01/06/2012
F000000014,7468409,8545046,207,01/06/2012
F000000015,1243535,0028613,297,01/06/2012
F000000016,2505107,4263288,284,01/06/2012
F000000017,9365110,5843056,281,01/06/2012
F000000018,5026832,0856055,271,01/06/2012
F000000019,1441952,4293096,273,01/06/2012
F000000020,6389069,5888759,231,01/06/2012
F000000001,8504923,4298381,276,01/07/2012
F000000002,9947451,0628487,278,01/07/2012
F000000003,6762147,2047726,241,01/07/2012
F000000004,2920263,2285626,336,01/07/2012
F000000005,1945489,8398813,281,01/07/2012
F000000006,1895172,0258054,311,01/07/2012
F000000007,3053531,6199263,212,01/07/2012
F000000008,2911218,5549348,344,01/07/2012
F000000009,8560659,0358773,283,01/07/2012
F000000010,7140505,2988334,311,01/07/2012
F000000011,5894763,6324997,257,01/07/2012
F000000012,8845659,5818326,222,01/07/2012
F000000013,3602706,8294563,314,01/07/2012
F000000014,7468409,8545046,213,01/07/2012
F000000015,1243535,0028613,298,01/07/2012
F000000016,2505107,4263288,292,01/07/2012
F000000017,9365110,5843056,287,01/07/2012
F000000018,5026832,0856055,272,01/07/2012
F000000019,1441952,4293096,282,01/07/2012
F000000020,6389069,5888759,238,01/07/2012
F000000001,8504923,4298381,283,01/08/2012
F000000002,9947451,0628487,273,01/08/2012
F000000003,6762147,2047726,247,01/08/2012
F000000004,2920263,2285626,327,01/08/2012
F000000005,1945489,8398813,282,01/08/2012
F000000006,1895172,0258054,301,01/08/2012
F000000007,3053531,6199263,219,01/08/2012
F000000008,2911218,5549348,346,01/08/2012
F000000009,8560659,0358773,281,01/08/2012
F000000010,7140505,2988334,302,01/08/2012
F000000011,5894763,6324997,256,01/08/2012
F000000012,8845659,5818326,253,01/08/2012
F000000013,3602706,8294563,310,01/08/2012
F000000014,7468409,8545046,221,01/08/2012
F000000015,1243535,0028613,280,01/08/2012
F000000016,2505107,4263288,291,01/08/2012
F000000017,9365110,5843056,295,01/08/2012
F000000018,5026832,0856055,270,01/08/2012
F000000019,1441952,4293096,286,01/08/2012
F000000020,6389069,5888759,238,01/08/2012
F000000001,8504923,4298381,282,01/09/2012
F000000002,9947451,0628487,268,01/09/2012
F000000003,6762147,2047726,255,01/09/2012
F000000004,2920263,2285626,314,01/09/2012
F000000005,1945489,8398813,281,01/09/2012
F000000006,1895172,0258054,294,01/09/2012
F000000007,3053531,6199263,227,01/09/2012
F000000008,2911218,5549348,342,01/09/2012
F000000009,8560659,0358773,277,01/09/2012
F000000010,7140505,2988334,303,01/09/2012
F000000011,5894763,6324997,259,01/09/2012
F000000012,8845659,5818326,253,01/09/2012
F000000013,3602706,8294563,306,01/09/2012
F000000014,7468409,8545046,220,01/09/2012
F000000015,1243535,0028613,287,01/09/2012
F000000016,2505107,4263288,290,01/09/2012
F000000017,9365110,5843056,303,01/09/2012
F000000018,5026832,0856055,264,01/09/2012
F000000019,1441952,4293096,285,01/09/2012
F000000020,6389069,5888759,232,01/09/2012
F000000001,8504923,4298381,282,01/10/2012
F000000002,9947451,0628487,265,01/10/2012
F000000003,6762147,2047726,256,01/10/2012
F000000004,2920263,2285626,308,01/10/2012
F000000005,1945489,8398813,279,01/10/2012
F000000006,1895172,0258054,292,01/10/2012
F000000007,3053531,6199263,230,01/10/2012
F000000008,2911218,5549348,338,01/10/2012
F000000009,8560659,0358773,283,01/10/2012
F000000010,7140505,2988334,310,01/10/2012
F000000011,5894763,6324997,264,01/10/2012
F000000012,8845659,5818326,253,01/10/2012
F000000013,3602706,8294563,303,01/10/2012
F000000014,7468409,8545046,225,01/10/2012
F000000015,1243535,0028613,296,01/10/2012
F000000016,2505107,4263288,296,01/10/2012
F000000017,9365110,5843056,297,01/10/2012
F000000018,5026832,0856055,262,01/10/2012
F000000019,1441952,4293096,288,01/10/2012
F000000020,6389069,5888759,237,01/10/2012
F000000001,8504923,4298381,282,01/11/2012
F000000002,9947451,0628487,265,01/11/2012
F000000003,6762147,2047726,256,01/11/2012
F000000004,2920263,2285626,308,01/11/2012
F000000005,1945489,8398813,279,01/11/2012
F000000006,1895172,0258054,292,01/11/2012
F000000007,3053531,6199263,230,01/11/2012
F000000008,2911218,5549348,338,01/11/2012
F000000009,8560659,0358773,283,01/11/2012
F000000010,7140505,2988334,310,01/11/2012
F000000011,5894763,6324997,264,01/11/2012
F000000012,8845659,5818326,253,01/11/2012
F000000013,3602706,8294563,303,01/11/2012
F000000014,7468409,8545046,225,01/11/2012
F000000015,1243535,0028613,296,01/11/2012
F000000016,2505107,4263288,296,01/11/2012
F000000017,9365110,5843056,297,01/11/2012
F000000018,5026832,0856055,262,01/11/2012
F000000019,1441952,4293096,288,01/11/2012
F000000020,6389069,5888759,237,01/11/2012
F000000001,8504923,4298381,282,01/12/2012
F000000002,9947451,0628487,265,01/12/2012
F000000003,6762147,2047726,256,01/12/2012
F000000004,2920263,2285626,308,01/12/2012
F000000005,1945489,8398813,279,01/12/2012
F000000006,1895172,0258054,292,01/12/2012
F000000007,3053531,6199263,230,01/12/2012
F000000008,2911218,5549348,338,01/12/2012
F000000009,8560659,0358773,283,01/12/2012
F000000010,7140505,2988334,310,01/12/2012
F000000011,5894763,6324997,269,01/12/2012
F000000012,8845659,5818326,253,01/12/2012
F000000013,3602706,8294563,303,01/12/2012
F000000014,7468409,8545046,220,01/12/2012
F000000015,1243535,0028613,296,01/12/2012
F000000016,2505107,4263288,296,01/12/2012
F000000017,9365110,5843056,297,01/12/2012
F000000018,5026832,0856055,262,01/12/2012
F000000019,1441952,4293096,288,01/12/2012
F000000020,6389069,5888759,237,01/12/2012
F000000001,8504923,4298381,282,01/01/2013
F000000002,9947451,0628487,265,01/01/2013
F000000003,6762147,2047726,256,01/01/2013
F000000004,2920263,2285626,286,01/01/2013
F000000005,1945489,8398813,301,01/01/2013
F000000006,1895172,0258054,292,01/01/2013
F000000007,3053531,6199263,230,01/01/2013
F000000008,2911218,5549348,338,01/01/2013
F000000009,8560659,0358773,283,01/01/2013
F000000010,7140505,2988334,310,01/01/2013
F000000011,5894763,6324997,269,01/01/2013
F000000012,8845659,5818326,253,01/01/2013
F000000013,3602706,8294563,303,01/01/2013
F000000014,7468409,8545046,220,01/01/2013
F000000015,1243535,0028613,296,01/01/2013
F000000016,2505107,4263288,296,01/01/2013
F000000017,9365110,5843056,297,01/01/2013
F000000018,5026832,0856055,262,01/01/2013
F000000019,1441952,4293096,288,01/01/2013
F000000020,6389069,5888759,237,01/01/2013
F000000001,8504923,4298381,282,01/02/2013
F000000002,9947451,0628487,265,01/02/2013
F000000003,6762147,2047726,256,01/02/2013
F000000004,2920263,2285626,286,01/02/2013
F000000005,1945489,8398813,301,01/02/2013
F000000006,1895172,0258054,292,01/02/2013
F000000007,3053531,6199263,230,01/02/2013
F000000008,2911218,5549348,338,01/02/2013
F000000009,8560659,0358773,283,01/02/2013
F000000010,7140505,2988334,310,01/02/2013
F000000011,5894763,6324997,269,01/02/2013
F000000012,8845659,5818326,253,01/02/2013
F000000013,3602706,8294563,303,01/02/2013
F000000014,7468409,8545046,220,01/02/2013
F000000015,1243535,0028613,296,01/02/2013
F000000016,2505107,4263288,296,01/02/2013
F000000017,9365110,5843056,297,01/02/2013
F000000018,5026832,0856055,262,01/02/2013
F000000019,1441952,4293096,288,01/02/2013
F000000020,6389069,5888759,237,01/02/2013
F000000001,8504923,4298381,282,01/03/2013
F000000002,9947451,0628487,265,01/03/2013
F000000003,6762147,2047726,256,01/03/2013
F000000004,2920263,2285626,286,01/03/2013
F000000005,1945489,8398813,301,01/03/2013
F000000006,1895172,0258054,292,01/03/2013
F000000007,3053531,6199263,230,01/03/2013
F000000008,2911218,5549348,338,01/03/2013
F000000009,8560659,0358773,283,01/03/2013
F000000010,7140505,2988334,305,01/03/2013
F000000011,5894763,6324997,274,01/03/2013
F000000012,8845659,5818326,253,01/03/2013
F000000013,3602706,8294563,303,01/03/2013
F000000014,7468409,8545046,220,01/03/2013
